"ts"	"event_type"	"SID"	"ECID"	"session"	"game_type"	"game_number"	"episode_number"	"level"	"score"	"lines_cleared"	"completed"	"game_duration"	"avg_ep_duration"	"zoid_sequence"	"criterion"	"crit_game"	"study"
"21"	1650.87762466	"GAME_SUMM"	"103"	"NIL"	"2013_6_10_14-11-59"	"pop_assessment"	4	179	6	13011	60	NA	326.53594209	1.8242231401676	"[\T\,\I\,\Z\,\O\,\S\,\J\,\L\,\I\,\J\,\I\,\L\,\J\,\T\,\O\,\T\,\I\,\L\,\T\,\J\,\S\,\T\,\Z\,\J\,\J\,\O\,\Z\,\J\,\T\,\I\,\T\,\Z\,\T\,\O\,\L\,\O\,\J\,\I\,\S\,\T\,\J\,\L\,\I\,\J\,\I\,\J\,\T\,\J\,\I\,\T\,\Z\,\J\,\Z\,\I\,\Z\,\I\,\T\,\O\,\T\,\J\,\O\,\J\,\O\,\S\,\O\,\J\,\L\,\T\,\T\,\Z\,\L\,\J\,\Z\,\T\,\O\,\L\,\I\,\L\,\O\,\I\,\L\,\T\,\L\,\T\,\I\,\L\,\O\,\Z\,\I\,\S\,\J\,\I\,\L\,\Z\,\I\,\J\,\O\,\J\,\Z\,\J\,\S\,\L\,\L\,\Z\,\T\,\L\,\T\,\Z\,\S\,\L\,\I\,\Z\,\I\,\S\,\J\,\I\,\L\,\L\,\T\,\I\,\S\,\S\,\J\,\L\,\T\,\O\,\J\,\S\,\Z\,\O\,\I\,\J\,\T\,\S\,\Z\,\J\,\I\,\S\,\Z\,\S\,\J\,\T\,\Z\,\J\,\T\,\I\,\Z\,\S\,\Z\,\J\,\T\,\I\,\O\,\T\,\O\,\I\,\S\,\O\,\Z\,\T\,\L\,\J\,\Z\,\I\,\Z\,\L\,\Z\,\O\,\Z\,\O\,\T\,\J\,\O\,\S\,\L\,\S\,\T\,\J\,\O\,\T\,\J\]"	42826	FALSE	"TS1"
"22"	1769.17698412	"GAME_SUMM"	"103"	"NIL"	"2013_6_10_14-11-59"	"pop_assessment"	5	53	1	1472	12	NA	108.56448116	2.04838643698113	"[\L\,\Z\,\I\,\O\,\I\,\S\,\I\,\J\,\I\,\T\,\Z\,\L\,\S\,\T\,\J\,\J\,\I\,\J\,\O\,\T\,\J\,\O\,\J\,\T\,\L\,\O\,\L\,\O\,\J\,\L\,\J\,\T\,\O\,\I\,\T\,\Z\,\O\,\J\,\J\,\L\,\S\,\Z\,\Z\,\S\,\J\,\Z\,\O\,\Z\,\J\,\S\,\O\,\J\,\L\,\T\]"	42826	FALSE	"TS1"
"23"	2239.9476925	"GAME_SUMM"	"103"	"NIL"	"2013_6_10_14-11-59"	"pop_assessment"	6	284	10	40332	105	NA	466.3344277	1.64202263274648	"[\I\,\L\,\S\,\J\,\L\,\I\,\I\,\J\,\O\,\Z\,\S\,\J\,\Z\,\I\,\T\,\Z\,\O\,\S\,\I\,\J\,\L\,\I\,\J\,\T\,\S\,\O\,\I\,\S\,\Z\,\J\,\L\,\J\,\Z\,\S\,\L\,\I\,\Z\,\L\,\S\,\S\,\S\,\T\,\T\,\Z\,\T\,\I\,\Z\,\J\,\Z\,\L\,\S\,\O\,\S\,\Z\,\S\,\J\,\L\,\L\,\S\,\I\,\S\,\T\,\O\,\I\,\T\,\S\,\T\,\S\,\I\,\J\,\I\,\L\,\T\,\S\,\L\,\T\,\L\,\Z\,\Z\,\J\,\S\,\Z\,\O\,\T\,\I\,\O\,\T\,\I\,\L\,\S\,\O\,\T\,\Z\,\L\,\S\,\T\,\O\,\J\,\I\,\O\,\S\,\Z\,\S\,\T\,\O\,\S\,\J\,\O\,\J\,\T\,\O\,\L\,\T\,\L\,\I\,\S\,\T\,\Z\,\J\,\I\,\S\,\L\,\O\,\L\,\T\,\O\,\S\,\J\,\O\,\T\,\S\,\I\,\O\,\L\,\S\,\I\,\S\,\L\,\Z\,\J\,\Z\,\L\,\S\,\I\,\T\,\O\,\L\,\Z\,\J\,\T\,\L\,\J\,\S\,\I\,\T\,\J\,\T\,\Z\,\L\,\J\,\L\,\Z\,\J\,\I\,\Z\,\O\,\T\,\S\,\O\,\S\,\J\,\I\,\L\,\O\,\T\,\J\,\T\,\J\,\S\,\O\,\I\,\O\,\T\,\L\,\Z\,\O\,\I\,\S\,\Z\,\T\,\Z\,\I\,\O\,\Z\,\I\,\L\,\J\,\S\,\O\,\J\,\S\,\L\,\J\,\I\,\S\,\L\,\S\,\Z\,\Z\,\L\,\T\,\O\,\J\,\I\,\T\,\J\,\T\,\O\,\S\,\O\,\J\,\L\,\T\,\I\,\Z\,\I\,\T\,\S\,\S\,\O\,\I\,\S\,\Z\,\J\,\O\,\L\,\Z\,\L\,\J\,\I\,\J\,\L\,\T\,\S\,\I\,\O\,\J\,\O\,\I\,\J\,\O\,\T\,\O\,\Z\,\O\,\S\,\L\,\S\,\Z\,\J\,\I\,\T\,\I\,\L\,\Z\,\S\,\O\,\I\,\L\,\Z\,\S\,\O\,\T\,\Z\,\T\,\O\,\T\,\O\,\I\,\Z\,\O\,\L\,\J\,\Z\,\O\]"	42826	TRUE	"TS1"
"24"	2640.71973148	"GAME_SUMM"	"103"	"NIL"	"2013_6_10_14-11-59"	"pop_assessment"	7	212	7	19984	74	NA	385.63145468	1.81901629566038	"[\Z\,\S\,\T\,\L\,\J\,\I\,\J\,\I\,\J\,\T\,\Z\,\I\,\J\,\O\,\Z\,\L\,\Z\,\I\,\Z\,\I\,\Z\,\T\,\L\,\S\,\Z\,\O\,\S\,\O\,\Z\,\I\,\O\,\J\,\Z\,\L\,\T\,\L\,\I\,\L\,\I\,\Z\,\T\,\I\,\J\,\L\,\J\,\S\,\J\,\S\,\T\,\Z\,\J\,\T\,\Z\,\Z\,\I\,\L\,\T\,\Z\,\Z\,\O\,\T\,\J\,\L\,\I\,\T\,\Z\,\O\,\T\,\O\,\S\,\Z\,\I\,\I\,\L\,\Z\,\O\,\L\,\Z\,\S\,\Z\,\J\,\S\,\I\,\I\,\O\,\S\,\T\,\J\,\L\,\J\,\S\,\I\,\O\,\L\,\I\,\Z\,\I\,\Z\,\J\,\S\,\O\,\S\,\S\,\T\,\O\,\L\,\L\,\O\,\T\,\J\,\O\,\L\,\S\,\S\,\T\,\O\,\I\,\O\,\Z\,\O\,\S\,\S\,\T\,\J\,\O\,\S\,\L\,\Z\,\S\,\I\,\Z\,\J\,\T\,\J\,\T\,\L\,\T\,\O\,\I\,\T\,\L\,\T\,\O\,\S\,\L\,\L\,\I\,\L\,\S\,\I\,\S\,\T\,\J\,\S\,\T\,\O\,\I\,\L\,\J\,\S\,\O\,\J\,\Z\,\S\,\J\,\L\,\Z\,\O\,\J\,\J\,\I\,\J\,\I\,\S\,\Z\,\L\,\L\,\I\,\J\,\O\,\S\,\O\,\J\,\I\,\Z\,\O\,\L\,\O\,\S\,\S\,\Z\,\J\,\Z\,\J\,\L\,\J\,\T\,\L\,\I\,\Z\,\O\,\Z\,\O\,\I\,\L\,\J\,\I\,\J\,\J\,\J\,\O\,\Z\,\I\]"	42826	FALSE	"TS1"
"25"	2889.36232336	"GAME_SUMM"	"103"	"NIL"	"2013_6_10_14-11-59"	"pop_assessment"	8	140	4	6475	43	NA	242.64373744	1.73316955314286	"[\J\,\L\,\S\,\I\,\Z\,\J\,\T\,\O\,\T\,\O\,\Z\,\L\,\O\,\L\,\Z\,\O\,\Z\,\J\,\L\,\S\,\I\,\J\,\L\,\T\,\J\,\L\,\J\,\O\,\I\,\T\,\S\,\L\,\Z\,\L\,\J\,\L\,\I\,\L\,\Z\,\L\,\O\,\L\,\I\,\J\,\S\,\I\,\J\,\I\,\T\,\J\,\S\,\O\,\T\,\O\,\T\,\J\,\L\,\I\,\L\,\J\,\L\,\I\,\J\,\Z\,\I\,\J\,\Z\,\S\,\J\,\T\,\S\,\I\,\S\,\J\,\O\,\J\,\I\,\Z\,\T\,\L\,\O\,\T\,\L\,\J\,\Z\,\I\,\Z\,\T\,\J\,\O\,\T\,\Z\,\L\,\O\,\L\,\O\,\Z\,\I\,\S\,\J\,\Z\,\O\,\T\,\L\,\J\,\T\,\I\,\Z\,\O\,\J\,\I\,\L\,\I\,\O\,\O\,\Z\,\I\,\O\,\I\,\Z\,\L\,\Z\,\S\,\L\,\S\,\T\,\Z\,\I\,\T\,\I\,\S\,\I\,\T\,\O\,\L\,\T\,\O\,\T\,\I\,\T\]"	42826	FALSE	"TS1"
"26"	3332.40061239	"GAME_SUMM"	"103"	"NIL"	"2013_6_10_14-11-59"	"pop_assessment"	9	239	8	29213	83	NA	433.74073349	1.81481478447699	"[\T\,\L\,\I\,\O\,\T\,\Z\,\J\,\T\,\L\,\O\,\J\,\I\,\O\,\S\,\O\,\J\,\O\,\S\,\S\,\J\,\I\,\J\,\S\,\J\,\O\,\I\,\L\,\O\,\L\,\T\,\Z\,\I\,\L\,\S\,\I\,\S\,\O\,\J\,\O\,\Z\,\T\,\O\,\Z\,\L\,\L\,\I\,\Z\,\L\,\Z\,\L\,\I\,\S\,\T\,\L\,\I\,\Z\,\I\,\S\,\L\,\Z\,\T\,\I\,\L\,\I\,\S\,\O\,\L\,\S\,\I\,\Z\,\I\,\T\,\S\,\J\,\Z\,\Z\,\O\,\I\,\S\,\L\,\S\,\T\,\Z\,\T\,\L\,\S\,\T\,\I\,\J\,\J\,\S\,\J\,\T\,\S\,\J\,\T\,\I\,\S\,\T\,\L\,\T\,\L\,\J\,\I\,\L\,\J\,\Z\,\T\,\Z\,\J\,\O\,\J\,\L\,\I\,\T\,\T\,\Z\,\I\,\S\,\L\,\O\,\L\,\T\,\O\,\L\,\S\,\L\,\O\,\T\,\L\,\S\,\Z\,\I\,\O\,\Z\,\S\,\S\,\T\,\O\,\L\,\J\,\L\,\T\,\O\,\S\,\O\,\O\,\Z\,\J\,\I\,\Z\,\S\,\T\,\S\,\L\,\O\,\T\,\Z\,\S\,\Z\,\O\,\I\,\T\,\J\,\I\,\Z\,\S\,\T\,\Z\,\J\,\T\,\S\,\Z\,\T\,\I\,\T\,\L\,\J\,\S\,\L\,\I\,\J\,\L\,\O\,\O\,\Z\,\O\,\S\,\I\,\O\,\I\,\O\,\I\,\J\,\O\,\T\,\S\,\J\,\Z\,\T\,\L\,\Z\,\J\,\T\,\L\,\J\,\I\,\O\,\Z\,\S\,\I\,\S\,\L\,\T\,\S\,\Z\,\O\,\Z\,\Z\,\I\,\S\,\L\,\O\,\I\,\T\,\Z\,\S\,\O\,\T\,\O\,\T\,\I\,\Z\,\S\,\Z\,\I\,\Z\,\O\,\O\,\L\]"	42826	TRUE	"TS1"
"27"	746.392621345	"GAME_SUMM"	"104"	"NIL"	"2013_6_14_13-34-43"	"pop_assessment"	1	171	5	11395	53	NA	651.7718108774	3.81153105776257	"[\O\,\S\,\O\,\J\,\S\,\O\,\J\,\T\,\L\,\T\,\L\,\O\,\Z\,\S\,\L\,\I\,\S\,\O\,\L\,\I\,\Z\,\L\,\J\,\S\,\J\,\I\,\J\,\O\,\L\,\O\,\J\,\S\,\Z\,\T\,\O\,\J\,\O\,\L\,\S\,\J\,\S\,\Z\,\L\,\O\,\J\,\O\,\Z\,\T\,\I\,\T\,\L\,\I\,\Z\,\L\,\T\,\J\,\Z\,\L\,\S\,\T\,\O\,\I\,\T\,\I\,\I\,\L\,\S\,\I\,\O\,\T\,\L\,\I\,\T\,\O\,\J\,\Z\,\T\,\S\,\T\,\Z\,\S\,\J\,\T\,\Z\,\I\,\L\,\Z\,\S\,\I\,\I\,\O\,\S\,\Z\,\T\,\Z\,\O\,\I\,\T\,\I\,\O\,\L\,\Z\,\J\,\Z\,\S\,\T\,\T\,\I\,\O\,\J\,\O\,\S\,\T\,\L\,\O\,\S\,\J\,\L\,\I\,\S\,\O\,\O\,\L\,\Z\,\L\,\L\,\T\,\J\,\J\,\S\,\L\,\S\,\S\,\O\,\I\,\T\,\J\,\T\,\S\,\L\,\S\,\S\,\L\,\Z\,\T\,\S\,\Z\,\T\,\Z\,\S\,\T\,\I\,\Z\,\Z\,\O\,\I\,\S\,\I\,\Z\,\O\,\S\,\L\,\S\,\S\,\O\,\J\,\O\,\Z\,\I\,\O\,\J\,\O\]"	28907	TRUE	"TS1"
"28"	1241.57118006	"GAME_SUMM"	"104"	"NIL"	"2013_6_14_13-34-43"	"pop_assessment"	2	121	3	5140	36	NA	484.739528914	4.00611180920661	"[\I\,\L\,\I\,\S\,\Z\,\T\,\O\,\T\,\S\,\L\,\I\,\T\,\I\,\Z\,\J\,\Z\,\I\,\T\,\O\,\J\,\L\,\Z\,\L\,\Z\,\O\,\Z\,\T\,\Z\,\J\,\Z\,\I\,\O\,\T\,\I\,\Z\,\L\,\J\,\S\,\L\,\S\,\I\,\T\,\L\,\T\,\O\,\S\,\Z\,\T\,\I\,\Z\,\I\,\O\,\O\,\J\,\S\,\O\,\L\,\I\,\O\,\L\,\J\,\I\,\L\,\S\,\J\,\O\,\Z\,\O\,\S\,\J\,\I\,\J\,\S\,\J\,\Z\,\T\,\Z\,\S\,\I\,\O\,\Z\,\I\,\Z\,\I\,\S\,\Z\,\I\,\O\,\J\,\Z\,\I\,\Z\,\T\,\Z\,\J\,\I\,\Z\,\I\,\S\,\O\,\L\,\T\,\S\,\T\,\Z\,\J\,\S\,\L\,\T\,\S\,\J\,\I\,\Z\,\L\,\J\,\S\,\T\,\O\,\T\,\J\,\J\,\I\]"	28907	FALSE	"TS1"
"29"	1575.13811786	"GAME_SUMM"	"104"	"NIL"	"2013_6_14_13-34-43"	"pop_assessment"	3	79	1	2123	17	NA	320.83283748	4.06117515797468	"[\T\,\L\,\I\,\O\,\S\,\L\,\O\,\S\,\L\,\I\,\O\,\I\,\J\,\I\,\O\,\J\,\O\,\I\,\O\,\T\,\S\,\T\,\S\,\I\,\T\,\Z\,\I\,\L\,\J\,\L\,\S\,\Z\,\I\,\J\,\I\,\Z\,\T\,\Z\,\T\,\O\,\L\,\J\,\S\,\T\,\Z\,\J\,\O\,\I\,\L\,\L\,\J\,\Z\,\I\,\J\,\Z\,\S\,\Z\,\S\,\J\,\T\,\Z\,\J\,\L\,\S\,\T\,\O\,\T\,\S\,\Z\,\O\,\O\,\Z\,\T\,\Z\,\S\,\Z\,\L\,\T\,\Z\,\S\]"	28907	FALSE	"TS1"
"30"	2316.973139	"GAME_SUMM"	"104"	"NIL"	"2013_6_14_13-34-43"	"pop_assessment"	4	181	5	29036	59	NA	726.74250841	4.01515198016575	"[\T\,\I\,\Z\,\O\,\S\,\J\,\L\,\I\,\J\,\I\,\L\,\J\,\T\,\O\,\T\,\I\,\L\,\T\,\J\,\S\,\T\,\Z\,\J\,\J\,\O\,\Z\,\J\,\T\,\I\,\T\,\Z\,\T\,\O\,\L\,\O\,\J\,\I\,\S\,\T\,\J\,\L\,\I\,\J\,\I\,\J\,\T\,\J\,\I\,\T\,\Z\,\J\,\Z\,\I\,\Z\,\I\,\T\,\O\,\T\,\J\,\O\,\J\,\O\,\S\,\O\,\J\,\L\,\T\,\T\,\Z\,\L\,\J\,\Z\,\T\,\O\,\L\,\I\,\L\,\O\,\I\,\L\,\T\,\L\,\T\,\I\,\L\,\O\,\Z\,\I\,\S\,\J\,\I\,\L\,\Z\,\I\,\J\,\O\,\J\,\Z\,\J\,\S\,\L\,\L\,\Z\,\T\,\L\,\T\,\Z\,\S\,\L\,\I\,\Z\,\I\,\S\,\J\,\I\,\L\,\L\,\T\,\I\,\S\,\S\,\J\,\L\,\T\,\O\,\J\,\S\,\Z\,\O\,\I\,\J\,\T\,\S\,\Z\,\J\,\I\,\S\,\Z\,\S\,\J\,\T\,\Z\,\J\,\T\,\I\,\Z\,\S\,\Z\,\J\,\T\,\I\,\O\,\T\,\O\,\I\,\S\,\O\,\Z\,\T\,\L\,\J\,\Z\,\I\,\Z\,\L\,\Z\,\O\,\Z\,\O\,\T\,\J\,\O\,\S\,\L\,\S\,\T\,\J\,\O\,\T\,\J\,\S\,\T\]"	28907	TRUE	"TS1"
"31"	2610.38297025	"GAME_SUMM"	"104"	"NIL"	"2013_6_14_13-34-43"	"pop_assessment"	5	74	1	2473	14	NA	278.17402683	3.75910847067568	"[\L\,\Z\,\I\,\O\,\I\,\S\,\I\,\J\,\I\,\T\,\Z\,\L\,\S\,\T\,\J\,\J\,\I\,\J\,\O\,\T\,\J\,\O\,\J\,\T\,\L\,\O\,\L\,\O\,\J\,\L\,\J\,\T\,\O\,\I\,\T\,\Z\,\O\,\J\,\J\,\L\,\S\,\Z\,\Z\,\S\,\J\,\Z\,\O\,\Z\,\J\,\S\,\O\,\J\,\L\,\T\,\I\,\S\,\O\,\T\,\L\,\Z\,\S\,\T\,\O\,\J\,\I\,\L\,\O\,\L\,\O\,\L\,\L\,\O\,\J\,\T\,\L\]"	28907	FALSE	"TS1"
"32"	3349.68914742	"GAME_SUMM"	"104"	"NIL"	"2013_6_14_13-34-43"	"pop_assessment"	6	224	7	69296	77	NA	731.40029937	3.26517990790179	"[\I\,\L\,\S\,\J\,\L\,\I\,\I\,\J\,\O\,\Z\,\S\,\J\,\Z\,\I\,\T\,\Z\,\O\,\S\,\I\,\J\,\L\,\I\,\J\,\T\,\S\,\O\,\I\,\S\,\Z\,\J\,\L\,\J\,\Z\,\S\,\L\,\I\,\Z\,\L\,\S\,\S\,\S\,\T\,\T\,\Z\,\T\,\I\,\Z\,\J\,\Z\,\L\,\S\,\O\,\S\,\Z\,\S\,\J\,\L\,\L\,\S\,\I\,\S\,\T\,\O\,\I\,\T\,\S\,\T\,\S\,\I\,\J\,\I\,\L\,\T\,\S\,\L\,\T\,\L\,\Z\,\Z\,\J\,\S\,\Z\,\O\,\T\,\I\,\O\,\T\,\I\,\L\,\S\,\O\,\T\,\Z\,\L\,\S\,\T\,\O\,\J\,\I\,\O\,\S\,\Z\,\S\,\T\,\O\,\S\,\J\,\O\,\J\,\T\,\O\,\L\,\T\,\L\,\I\,\S\,\T\,\Z\,\J\,\I\,\S\,\L\,\O\,\L\,\T\,\O\,\S\,\J\,\O\,\T\,\S\,\I\,\O\,\L\,\S\,\I\,\S\,\L\,\Z\,\J\,\Z\,\L\,\S\,\I\,\T\,\O\,\L\,\Z\,\J\,\T\,\L\,\J\,\S\,\I\,\T\,\J\,\T\,\Z\,\L\,\J\,\L\,\Z\,\J\,\I\,\Z\,\O\,\T\,\S\,\O\,\S\,\J\,\I\,\L\,\O\,\T\,\J\,\T\,\J\,\S\,\O\,\I\,\O\,\T\,\L\,\Z\,\O\,\I\,\S\,\Z\,\T\,\Z\,\I\,\O\,\Z\,\I\,\L\,\J\,\S\,\O\,\J\,\S\,\L\,\J\,\I\,\S\,\L\,\S\,\Z\,\Z\,\L\,\T\,\O\,\J\,\I\,\T\,\J\,\T\,\O\,\S\,\O\,\J\,\L\,\T\,\I\,\Z\]"	28907	TRUE	"TS1"
"33"	3694.09897809	"GAME_SUMM"	"104"	"NIL"	"2013_6_14_13-34-43"	"pop_assessment"	7	77	1	5904	19	NA	330.1450068	4.28759749090909	"[\Z\,\S\,\T\,\L\,\J\,\I\,\J\,\I\,\J\,\T\,\Z\,\I\,\J\,\O\,\Z\,\L\,\Z\,\I\,\Z\,\I\,\Z\,\T\,\L\,\S\,\Z\,\O\,\S\,\O\,\Z\,\I\,\O\,\J\,\Z\,\L\,\T\,\L\,\I\,\L\,\I\,\Z\,\T\,\I\,\J\,\L\,\J\,\S\,\J\,\S\,\T\,\Z\,\J\,\T\,\Z\,\Z\,\I\,\L\,\T\,\Z\,\Z\,\O\,\T\,\J\,\L\,\I\,\T\,\Z\,\O\,\T\,\O\,\S\,\Z\,\I\,\I\,\L\,\Z\,\O\,\L\,\Z\]"	28907	TRUE	"TS1"
"34"	838.444811371	"GAME_SUMM"	"105"	"NIL"	"2013_6_18_18-3-35"	"pop_assessment"	1	453	17	187075	173	NA	697.447384065	1.53961894937086	"[\O\,\S\,\O\,\J\,\S\,\O\,\J\,\T\,\L\,\T\,\L\,\O\,\Z\,\S\,\L\,\I\,\S\,\O\,\L\,\I\,\Z\,\L\,\J\,\S\,\J\,\I\,\J\,\O\,\L\,\O\,\J\,\S\,\Z\,\T\,\O\,\J\,\O\,\L\,\S\,\J\,\S\,\Z\,\L\,\O\,\J\,\O\,\Z\,\T\,\I\,\T\,\L\,\I\,\Z\,\L\,\T\,\J\,\Z\,\L\,\S\,\T\,\O\,\I\,\T\,\I\,\I\,\L\,\S\,\I\,\O\,\T\,\L\,\I\,\T\,\O\,\J\,\Z\,\T\,\S\,\T\,\Z\,\S\,\J\,\T\,\Z\,\I\,\L\,\Z\,\S\,\I\,\I\,\O\,\S\,\Z\,\T\,\Z\,\O\,\I\,\T\,\I\,\O\,\L\,\Z\,\J\,\Z\,\S\,\T\,\T\,\I\,\O\,\J\,\O\,\S\,\T\,\L\,\O\,\S\,\J\,\L\,\I\,\S\,\O\,\O\,\L\,\Z\,\L\,\L\,\T\,\J\,\J\,\S\,\L\,\S\,\S\,\O\,\I\,\T\,\J\,\T\,\S\,\L\,\S\,\S\,\L\,\Z\,\T\,\S\,\Z\,\T\,\Z\,\S\,\T\,\I\,\Z\,\Z\,\O\,\I\,\S\,\I\,\Z\,\O\,\S\,\L\,\S\,\S\,\O\,\J\,\O\,\Z\,\I\,\O\,\J\,\O\,\J\,\T\,\L\,\J\,\O\,\I\,\S\,\T\,\I\,\J\,\L\,\L\,\Z\,\L\,\S\,\L\,\T\,\Z\,\J\,\Z\,\O\,\I\,\Z\,\O\,\I\,\Z\,\J\,\I\,\O\,\Z\,\L\,\T\,\I\,\J\,\Z\,\I\,\Z\,\L\,\S\,\Z\,\O\,\S\,\O\,\I\,\O\,\I\,\Z\,\O\,\L\,\O\,\T\,\I\,\L\,\Z\,\L\,\I\,\L\,\T\,\L\,\S\,\L\,\S\,\I\,\S\,\J\,\Z\,\S\,\I\,\Z\,\J\,\Z\,\O\,\J\,\L\,\T\,\S\,\Z\,\J\,\I\,\T\,\Z\,\Z\,\L\,\O\,\T\,\I\,\J\,\Z\,\J\,\I\,\Z\,\O\,\J\,\I\,\L\,\T\,\S\,\L\,\Z\,\S\,\T\,\Z\,\S\,\T\,\S\,\T\,\J\,\O\,\S\,\I\,\S\,\I\,\J\,\Z\,\L\,\O\,\Z\,\T\,\I\,\S\,\J\,\I\,\J\,\L\,\T\,\I\,\L\,\I\,\Z\,\I\,\L\,\T\,\Z\,\J\,\Z\,\J\,\O\,\I\,\J\,\I\,\S\,\L\,\I\,\T\,\I\,\L\,\O\,\S\,\T\,\I\,\I\,\Z\,\I\,\T\,\T\,\L\,\J\,\Z\,\J\,\T\,\S\,\J\,\S\,\T\,\J\,\Z\,\O\,\T\,\O\,\S\,\Z\,\I\,\T\,\Z\,\L\,\O\,\I\,\O\,\T\,\S\,\T\,\L\,\J\,\I\,\S\,\T\,\J\,\O\,\Z\,\J\,\T\,\O\,\O\,\Z\,\T\,\T\,\L\,\Z\,\I\,\I\,\T\,\J\,\I\,\T\,\L\,\J\,\Z\,\I\,\Z\,\L\,\I\,\J\,\I\,\O\,\J\,\T\,\S\,\J\,\L\,\J\,\T\,\S\,\T\,\J\,\I\,\T\,\J\,\I\,\L\,\I\,\J\,\T\,\Z\,\O\,\S\,\Z\,\S\,\L\,\S\,\J\,\Z\,\L\,\I\,\J\,\Z\,\S\,\L\,\O\,\Z\,\T\,\O\,\S\,\Z\,\J\,\O\,\I\,\O\,\J\,\J\,\I\,\J\,\I\,\L\,\J\,\Z\,\T\,\S\,\Z\,\L\,\S\,\J\,\I\,\L\,\Z\,\S\,\O\,\O\,\I\,\S\,\J\,\O\,\Z\]"	173970	TRUE	"TS1"
"35"	1392.75322585	"GAME_SUMM"	"105"	"NIL"	"2013_6_18_18-3-35"	"pop_assessment"	2	362	13	114669	132	NA	546.682922248	1.51017381836464	"[\I\,\I\,\S\,\Z\,\T\,\O\,\T\,\S\,\L\,\I\,\T\,\I\,\Z\,\J\,\Z\,\I\,\T\,\O\,\J\,\L\,\Z\,\L\,\Z\,\O\,\Z\,\T\,\Z\,\J\,\Z\,\I\,\O\,\T\,\I\,\Z\,\L\,\J\,\S\,\L\,\S\,\I\,\T\,\L\,\T\,\O\,\S\,\Z\,\T\,\I\,\Z\,\I\,\O\,\O\,\J\,\S\,\O\,\L\,\I\,\O\,\L\,\J\,\I\,\L\,\S\,\J\,\O\,\Z\,\O\,\S\,\J\,\I\,\J\,\S\,\J\,\Z\,\T\,\Z\,\S\,\I\,\O\,\Z\,\I\,\Z\,\I\,\S\,\Z\,\I\,\O\,\J\,\Z\,\I\,\Z\,\T\,\Z\,\J\,\I\,\Z\,\I\,\S\,\O\,\L\,\T\,\S\,\T\,\Z\,\J\,\S\,\L\,\T\,\S\,\J\,\I\,\Z\,\L\,\J\,\S\,\T\,\O\,\T\,\J\,\J\,\I\,\T\,\I\,\L\,\I\,\Z\,\J\,\O\,\J\,\Z\,\S\,\O\,\T\,\S\,\T\,\S\,\L\,\J\,\J\,\L\,\J\,\L\,\S\,\Z\,\S\,\Z\,\S\,\L\,\T\,\J\,\L\,\T\,\Z\,\J\,\O\,\Z\,\L\,\S\,\O\,\Z\,\L\,\S\,\O\,\I\,\Z\,\J\,\Z\,\O\,\T\,\O\,\I\,\Z\,\T\,\J\,\T\,\J\,\I\,\L\,\J\,\T\,\J\,\T\,\O\,\Z\,\L\,\I\,\T\,\I\,\L\,\J\,\L\,\I\,\S\,\I\,\O\,\L\,\L\,\S\,\O\,\Z\,\I\,\T\,\J\,\Z\,\L\,\Z\,\I\,\Z\,\I\,\Z\,\Z\,\J\,\L\,\T\,\L\,\Z\,\J\,\L\,\J\,\O\,\J\,\T\,\T\,\J\,\Z\,\S\,\O\,\Z\,\J\,\Z\,\L\,\Z\,\J\,\L\,\Z\,\T\,\L\,\J\,\L\,\Z\,\I\,\I\,\J\,\T\,\I\,\L\,\I\,\T\,\S\,\O\,\S\,\T\,\I\,\O\,\Z\,\L\,\I\,\S\,\Z\,\T\,\O\,\O\,\Z\,\J\,\L\,\O\,\Z\,\S\,\Z\,\O\,\O\,\T\,\Z\,\S\,\Z\,\O\,\J\,\I\,\J\,\L\,\I\,\O\,\S\,\Z\,\T\,\J\,\Z\,\J\,\Z\,\I\,\T\,\J\,\Z\,\S\,\Z\,\O\,\J\,\O\,\J\,\I\,\Z\,\T\,\S\,\O\,\S\,\J\,\Z\,\O\,\I\,\J\,\S\,\I\,\T\,\S\,\T\,\S\,\J\,\Z\,\I\,\J\,\L\,\O\,\J\,\O\,\S\,\J\,\L\,\T\,\J\,\J\,\S\,\L\,\S\,\Z\,\O\,\Z\,\J\,\L\,\J\,\L\,\Z\,\I\,\T\,\T\,\L\,\J\,\T\,\L\,\J\,\S\,\T\,\O\,\T\,\J\,\I\,\T\,\Z\,\L\,\Z\,\O\,\I\,\S\,\L\]"	173970	FALSE	"TS1"
